C,C#,D,D#,E,F,F#,G,G#,A,A#,B,Acorde
0.628163,0.007649,0.059793,0.025067,0.593432,0.029488,0.028246,0.129334,0.017747,0.046810,0.027147,0.065112,0.000000
0.619717,0.007495,0.018794,0.012225,0.592147,0.032525,0.032889,0.131249,0.017758,0.025464,0.020454,0.070861,0.000000
0.673328,0.010232,0.041961,0.014664,0.550947,0.023103,0.030639,0.132046,0.048952,0.031615,0.022709,0.075756,0.000000
0.627671,0.016361,0.066014,0.020484,0.579352,0.017120,0.015788,0.122507,0.029402,0.040525,0.018014,0.041566,0.000000
0.748329,0.017372,0.077460,0.010272,0.431940,0.017137,0.019131,0.142860,0.027829,0.071543,0.024288,0.060017,0.000000
0.606197,0.019065,0.026142,0.015172,0.594347,0.025511,0.243192,0.150330,0.012353,0.069860,0.025269,0.075323,0.000000
0.676419,0.014015,0.058502,0.015637,0.531884,0.017102,0.046937,0.145894,0.016811,0.047422,0.019036,0.069810,0.000000
0.590381,0.007146,0.045342,0.015363,0.582784,0.026774,0.016571,0.129542,0.018056,0.031072,0.020145,0.078590,0.000000
0.520002,0.006832,0.042883,0.022027,0.684600,0.020502,0.020480,0.163977,0.023985,0.062400,0.024180,0.078241,0.000000
0.140639,0.012310,0.061829,0.021160,0.752205,0.035417,0.058183,0.230233,0.020940,0.053144,0.018641,0.131048,0.000000
0.562892,0.013741,0.047353,0.013373,0.575348,0.022614,0.042004,0.184823,0.054582,0.039667,0.016582,0.089554,0.000000
0.687494,0.006194,0.040577,0.012237,0.554695,0.020606,0.020711,0.148938,0.018364,0.021817,0.016405,0.075939,0.000000
0.683474,0.015275,0.028278,0.016784,0.570623,0.027988,0.023689,0.119606,0.010273,0.059448,0.015743,0.070196,0.000000
0.601193,0.008188,0.057374,0.021973,0.619536,0.018928,0.026821,0.139000,0.021823,0.023489,0.023859,0.044325,0.000000
0.705003,0.010821,0.024121,0.017851,0.529409,0.028072,0.034872,0.112122,0.027876,0.042298,0.008965,0.062250,0.000000
0.679237,0.013473,0.035009,0.014538,0.558996,0.022746,0.032198,0.119948,0.016061,0.039158,0.017335,0.080233,0.000000
0.660748,0.010841,0.038108,0.011364,0.528059,0.022716,0.037260,0.116905,0.055565,0.035455,0.013077,0.104751,0.000000
0.329844,0.011795,0.064660,0.025850,0.713282,0.027939,0.020705,0.195550,0.024412,0.034038,0.011083,0.083638,0.000000
0.296400,0.015069,0.095556,0.012881,0.681566,0.035804,0.034114,0.224211,0.034269,0.053305,0.010972,0.117560,0.000000
0.574259,0.016871,0.039652,0.021174,0.524282,0.022718,0.039026,0.213368,0.026180,0.039867,0.015627,0.090075,0.000000
0.656062,0.013762,0.056644,0.019166,0.546563,0.033392,0.016403,0.139808,0.019492,0.038694,0.025862,0.046445,0.000000
0.713782,0.010164,0.064673,0.012483,0.471149,0.029501,0.022135,0.138909,0.022061,0.048633,0.020335,0.075329,0.000000
0.617552,0.013529,0.059043,0.017625,0.550861,0.026869,0.019585,0.184042,0.047255,0.015799,0.018037,0.070766,0.000000
0.626581,0.010249,0.053725,0.026528,0.484908,0.034770,0.050989,0.162207,0.024685,0.047456,0.018105,0.081597,0.000000
0.661841,0.010313,0.053493,0.014475,0.408475,0.022137,0.058968,0.136722,0.034107,0.058900,0.019079,0.067332,0.000000
0.681281,0.009985,0.052826,0.019155,0.502540,0.017106,0.015430,0.147724,0.013294,0.026855,0.018086,0.061737,0.000000
0.514501,0.012170,0.088009,0.019332,0.595448,0.041232,0.059496,0.149482,0.013248,0.023810,0.029231,0.075586,0.000000
0.649085,0.012137,0.077210,0.021517,0.434805,0.032613,0.017230,0.163162,0.015716,0.030034,0.018422,0.080559,0.000000
0.623875,0.008798,0.049247,0.018962,0.554970,0.023345,0.064808,0.167252,0.021479,0.016712,0.013647,0.075535,0.000000
0.667450,0.013155,0.065192,0.016998,0.495789,0.018872,0.020241,0.139839,0.018543,0.034316,0.023980,0.084088,0.000000
0.715311,0.010377,0.058795,0.006963,0.512365,0.020272,0.017240,0.154992,0.011949,0.044158,0.019640,0.079011,0.000000
0.648932,0.006827,0.049044,0.020165,0.567806,0.020037,0.031181,0.145239,0.011753,0.050280,0.016164,0.084207,0.000000
0.533459,0.007961,0.050741,0.017761,0.597327,0.020536,0.032349,0.226406,0.019702,0.046080,0.017631,0.084220,0.000000
0.722975,0.015927,0.073543,0.009399,0.501887,0.035940,0.030438,0.132960,0.022465,0.022867,0.013979,0.092569,0.000000
0.639561,0.011391,0.074777,0.014960,0.486120,0.032699,0.038139,0.150683,0.015616,0.025225,0.014796,0.079606,0.000000
0.702304,0.010402,0.064720,0.023388,0.515698,0.024918,0.025287,0.163431,0.016404,0.021833,0.010243,0.059185,0.000000
0.690468,0.015981,0.066435,0.015590,0.500908,0.023583,0.039851,0.127052,0.010869,0.060576,0.011208,0.067402,0.000000
0.710524,0.009586,0.101416,0.031772,0.384950,0.029079,0.025924,0.190138,0.015744,0.032082,0.015259,0.050404,0.000000
0.699943,0.010803,0.094340,0.017694,0.501482,0.025474,0.023849,0.146825,0.017751,0.020242,0.014144,0.062707,0.000000
0.702904,0.013916,0.055680,0.016236,0.511391,0.032217,0.033212,0.132633,0.013858,0.028706,0.018822,0.052583,0.000000
0.533234,0.013824,0.056314,0.028489,0.633527,0.027358,0.028078,0.169749,0.017280,0.017359,0.019636,0.087615,0.000000
0.704442,0.012541,0.062365,0.024087,0.471378,0.025548,0.025754,0.135605,0.013868,0.042459,0.011240,0.081453,0.000000
0.226511,0.009010,0.062214,0.026322,0.770608,0.024466,0.040165,0.206945,0.027241,0.027525,0.034842,0.082103,0.000000
0.532237,0.005945,0.060741,0.026021,0.628988,0.023998,0.030316,0.199795,0.022203,0.028472,0.008572,0.077439,0.000000
0.671720,0.010964,0.020690,0.014406,0.572619,0.015618,0.021935,0.159031,0.018503,0.028971,0.020539,0.054109,0.000000
0.120521,0.010844,0.050320,0.033208,0.734279,0.025476,0.042566,0.227829,0.027067,0.022127,0.044963,0.116821,0.000000
0.652736,0.013299,0.046246,0.021474,0.523512,0.047182,0.025904,0.127754,0.024485,0.024722,0.018523,0.072554,0.000000
0.739744,0.010605,0.048171,0.016156,0.512269,0.030579,0.025632,0.135992,0.012732,0.051199,0.020681,0.091461,0.000000
0.752907,0.012759,0.056747,0.014664,0.463782,0.029197,0.029442,0.133330,0.027636,0.050424,0.018202,0.085068,0.000000
0.685525,0.007927,0.083454,0.011058,0.464907,0.052704,0.019692,0.130204,0.025841,0.045960,0.024391,0.079384,0.000000
0.695535,0.011868,0.060942,0.013905,0.533781,0.028824,0.067032,0.118611,0.010061,0.068580,0.016640,0.082392,0.000000
0.737209,0.009486,0.030634,0.020270,0.491294,0.034139,0.014024,0.123894,0.035052,0.036322,0.022425,0.099999,0.000000
0.613423,0.007635,0.081919,0.015680,0.559512,0.023355,0.021428,0.148828,0.039911,0.077701,0.022668,0.105515,0.000000
0.715452,0.010070,0.080154,0.014978,0.488152,0.026828,0.025559,0.146982,0.019914,0.030857,0.013237,0.061465,0.000000
0.714762,0.008242,0.070295,0.013273,0.474587,0.026157,0.014793,0.121129,0.014831,0.034023,0.016541,0.054698,0.000000
0.706893,0.012533,0.092984,0.013646,0.456722,0.018042,0.025331,0.139641,0.017266,0.049961,0.017420,0.099552,0.000000
0.657393,0.010391,0.077465,0.013726,0.547396,0.021234,0.012266,0.136029,0.021116,0.014552,0.012027,0.072326,0.000000
0.707879,0.010695,0.060077,0.018439,0.421418,0.021279,0.026674,0.145769,0.033453,0.043082,0.021059,0.042913,0.000000
0.666261,0.011347,0.055028,0.012131,0.466824,0.013713,0.016311,0.137780,0.055883,0.019698,0.016094,0.081544,0.000000
0.573686,0.011612,0.099651,0.021529,0.560922,0.025444,0.031314,0.158850,0.023535,0.025248,0.031712,0.059313,0.000000
0.723206,0.010512,0.067034,0.012582,0.450280,0.015059,0.019360,0.143158,0.020048,0.036570,0.016341,0.029821,0.000000
0.721703,0.014996,0.056645,0.015746,0.531951,0.022347,0.023006,0.150074,0.021546,0.045453,0.018476,0.047322,0.000000
0.695244,0.013865,0.051934,0.008951,0.523667,0.022907,0.022766,0.140807,0.029420,0.030834,0.017891,0.066296,0.000000
0.646261,0.012334,0.043813,0.009081,0.447276,0.026791,0.020298,0.100912,0.022107,0.036648,0.012584,0.033314,0.000000
0.669300,0.009847,0.065066,0.018653,0.514933,0.020024,0.018979,0.120205,0.028600,0.067719,0.023943,0.042176,0.000000
0.647477,0.012314,0.058499,0.016270,0.547378,0.036231,0.021692,0.119236,0.032664,0.033381,0.019513,0.055360,0.000000
0.598339,0.008184,0.098188,0.021856,0.441504,0.035232,0.028138,0.182185,0.047523,0.074753,0.028107,0.057753,0.000000
0.696019,0.015732,0.101746,0.023379,0.363821,0.022518,0.012815,0.189089,0.046779,0.054102,0.023156,0.051666,0.000000
0.388457,0.007144,0.066567,0.014756,0.586473,0.025329,0.065747,0.113467,0.049066,0.031509,0.023657,0.091599,0.000000
0.584266,0.009758,0.046408,0.013394,0.548201,0.022561,0.033236,0.142830,0.038648,0.033780,0.019510,0.042833,0.000000
0.567493,0.007699,0.048928,0.012501,0.570972,0.030705,0.042261,0.178900,0.035804,0.033418,0.035247,0.083156,0.000000
0.211273,0.007347,0.093719,0.035376,0.703545,0.021340,0.032927,0.229389,0.016551,0.020256,0.017668,0.066950,0.000000
0.589913,0.008702,0.038293,0.014234,0.601080,0.020370,0.026985,0.173964,0.020912,0.035216,0.012862,0.054661,0.000000
0.649501,0.009801,0.048663,0.016438,0.467050,0.014342,0.026929,0.145095,0.018919,0.014463,0.010084,0.048824,0.000000
0.576559,0.010700,0.048921,0.016750,0.542172,0.017191,0.028570,0.171413,0.019420,0.029886,0.013121,0.046410,0.000000
0.567537,0.013579,0.072812,0.020953,0.593999,0.020634,0.027614,0.206554,0.017027,0.016904,0.016715,0.055098,0.000000
0.598102,0.010599,0.050140,0.010857,0.461221,0.014751,0.029239,0.143714,0.024079,0.034189,0.014381,0.043408,0.000000
0.589205,0.008856,0.050119,0.016089,0.568683,0.019793,0.022877,0.189183,0.015285,0.028244,0.019506,0.121773,0.000000
0.449513,0.009511,0.059444,0.010983,0.641473,0.025261,0.037653,0.197998,0.036854,0.057682,0.020426,0.068830,0.000000
0.123359,0.008220,0.061406,0.023375,0.721476,0.026037,0.058243,0.227757,0.020462,0.040538,0.019531,0.115363,0.000000
0.600858,0.010115,0.057691,0.015489,0.490976,0.028010,0.043093,0.176174,0.025855,0.036597,0.022990,0.106531,0.000000
0.664894,0.022112,0.048734,0.013860,0.488915,0.020524,0.034664,0.169013,0.032878,0.017756,0.036224,0.062352,0.000000
0.625801,0.014113,0.047387,0.012551,0.510411,0.022343,0.036594,0.170055,0.018472,0.040854,0.015790,0.113589,0.000000
0.589491,0.007342,0.037534,0.017759,0.580366,0.023946,0.036314,0.158758,0.044702,0.023493,0.024116,0.076500,0.000000
0.615043,0.012041,0.045599,0.017053,0.547909,0.022213,0.019598,0.162744,0.015234,0.024810,0.018219,0.098009,0.000000
0.657930,0.013601,0.041584,0.021411,0.544213,0.021441,0.023177,0.167324,0.018396,0.036351,0.011594,0.063982,0.000000
0.615626,0.007121,0.059737,0.021431,0.497843,0.022800,0.027369,0.188920,0.027717,0.036785,0.023703,0.143203,0.000000
0.726841,0.008911,0.079602,0.013064,0.509584,0.036670,0.014204,0.135874,0.013163,0.032758,0.020219,0.076081,0.000000
0.696665,0.005868,0.071245,0.012180,0.545850,0.029198,0.019409,0.130701,0.013783,0.016287,0.012267,0.082160,0.000000
0.605394,0.005588,0.032824,0.014777,0.543579,0.019696,0.020372,0.166804,0.016828,0.023966,0.013879,0.073252,0.000000
0.679563,0.008552,0.037347,0.017498,0.531577,0.019874,0.019736,0.186185,0.017801,0.024642,0.013406,0.098173,0.000000
0.601001,0.009874,0.071753,0.016246,0.579090,0.026483,0.027040,0.169473,0.016067,0.020480,0.010173,0.107214,0.000000
0.664000,0.009846,0.061332,0.015460,0.529067,0.016522,0.021316,0.138311,0.014058,0.035064,0.016406,0.084768,0.000000
0.640093,0.011043,0.064162,0.020477,0.578035,0.024405,0.031320,0.184082,0.018043,0.040859,0.016365,0.101629,0.000000
0.643006,0.005728,0.072542,0.012922,0.551288,0.030951,0.014115,0.175589,0.014728,0.049395,0.015168,0.120590,0.000000
0.657693,0.013642,0.070000,0.017393,0.485876,0.026789,0.014992,0.207593,0.013375,0.034135,0.022401,0.109076,0.000000
0.634110,0.011738,0.054683,0.012387,0.539895,0.020343,0.020176,0.170621,0.015175,0.040149,0.018952,0.126410,0.000000
0.166035,0.013823,0.059857,0.027152,0.636237,0.044097,0.044422,0.276549,0.038974,0.039395,0.020224,0.107120,0.000000
0.634004,0.010490,0.083391,0.012841,0.528670,0.027183,0.016657,0.133454,0.012874,0.017126,0.014564,0.103371,0.000000
0.411143,0.011936,0.083736,0.025124,0.682196,0.036043,0.026963,0.164385,0.015272,0.029604,0.016072,0.103945,0.000000
0.526906,0.010383,0.052524,0.020211,0.618790,0.031894,0.034821,0.209518,0.026646,0.031269,0.020902,0.113139,0.000000
0.556740,0.007251,0.055101,0.025807,0.600580,0.034795,0.030919,0.202555,0.013861,0.026214,0.017639,0.130285,0.000000
0.490351,0.008597,0.035197,0.017356,0.667257,0.021269,0.028318,0.186022,0.017906,0.020048,0.011865,0.066427,0.000000
0.524695,0.007924,0.064685,0.016113,0.636905,0.030803,0.034964,0.188216,0.016089,0.024470,0.017188,0.097769,0.000000
0.577940,0.007523,0.051885,0.015378,0.597695,0.022440,0.040965,0.175590,0.022406,0.028803,0.030733,0.081914,0.000000
0.594692,0.006597,0.052925,0.020750,0.471855,0.021640,0.033904,0.202716,0.024782,0.045534,0.016228,0.124175,0.000000
0.540062,0.013111,0.041507,0.017988,0.522336,0.025036,0.029888,0.173986,0.022266,0.044532,0.018187,0.095796,0.000000
0.541143,0.016862,0.051974,0.015418,0.539758,0.021720,0.020693,0.181955,0.022188,0.030451,0.015113,0.098172,0.000000
0.618164,0.012286,0.066134,0.016252,0.456068,0.031879,0.032112,0.212334,0.030983,0.045547,0.019145,0.090312,0.000000
0.617272,0.011728,0.042637,0.015238,0.489541,0.023523,0.023052,0.152331,0.054334,0.029467,0.016622,0.085987,0.000000
0.553094,0.012803,0.069599,0.017537,0.572718,0.019623,0.029517,0.177973,0.025982,0.041959,0.022009,0.085855,0.000000
0.522066,0.010404,0.055914,0.020236,0.596778,0.026518,0.026676,0.175571,0.015208,0.058227,0.011452,0.106086,0.000000
0.534499,0.015744,0.050961,0.022003,0.614504,0.015566,0.028475,0.193012,0.021902,0.049044,0.013376,0.112193,0.000000
0.641933,0.014696,0.057687,0.015559,0.456420,0.016195,0.031004,0.151193,0.023406,0.021857,0.018342,0.107475,0.000000
0.555539,0.011235,0.053288,0.009085,0.566674,0.022922,0.020554,0.183279,0.014921,0.037669,0.017761,0.112908,0.000000
0.564013,0.011940,0.047172,0.021094,0.595173,0.022239,0.028487,0.198519,0.017270,0.046871,0.015744,0.115334,0.000000
0.643210,0.013181,0.046203,0.020905,0.478056,0.025961,0.037721,0.163963,0.013758,0.044160,0.028287,0.066068,0.000000
0.691834,0.016675,0.060928,0.015304,0.463912,0.031165,0.027580,0.158076,0.013785,0.034266,0.016835,0.086159,0.000000
0.595458,0.007590,0.068731,0.017709,0.569774,0.020127,0.036375,0.182667,0.015588,0.045201,0.019113,0.110990,0.000000
0.354259,0.006695,0.043642,0.018313,0.519787,0.038696,0.116731,0.155919,0.020931,0.058482,0.023564,0.085650,0.000000
0.351163,0.009036,0.075950,0.010534,0.541081,0.027994,0.113365,0.182100,0.029903,0.044432,0.017040,0.091039,0.000000
0.324614,0.004635,0.046082,0.010419,0.556451,0.037894,0.115012,0.160814,0.025308,0.054318,0.020138,0.121527,0.000000
0.341121,0.008534,0.043742,0.012704,0.517704,0.040020,0.075334,0.149892,0.022412,0.018591,0.019412,0.100400,0.000000
0.321584,0.004577,0.040285,0.020619,0.552073,0.034673,0.101860,0.165954,0.021335,0.012427,0.012466,0.119157,0.000000
0.278642,0.005294,0.056862,0.011277,0.560253,0.026780,0.157481,0.217790,0.027473,0.031254,0.018377,0.125889,0.000000
0.363010,0.020170,0.062760,0.018417,0.561415,0.032998,0.123036,0.195438,0.028427,0.071281,0.021943,0.156277,0.000000
0.403189,0.008910,0.089698,0.016994,0.493958,0.028522,0.151764,0.213198,0.026404,0.039512,0.017127,0.149562,0.000000
0.331691,0.006688,0.049161,0.013059,0.504062,0.034741,0.143399,0.190330,0.024080,0.017125,0.052009,0.098475,0.000000
0.345016,0.010593,0.078231,0.018972,0.477707,0.049569,0.112643,0.156467,0.027473,0.044950,0.038817,0.081647,0.000000
0.388500,0.010161,0.071808,0.015834,0.590880,0.034754,0.064253,0.144611,0.018089,0.012811,0.050748,0.105220,0.000000
0.453089,0.008450,0.087725,0.014159,0.498186,0.041353,0.045225,0.145841,0.027339,0.027221,0.030964,0.076097,0.000000
0.482047,0.009318,0.074815,0.018983,0.521967,0.035609,0.110600,0.160571,0.026848,0.043735,0.027455,0.089386,0.000000
0.371531,0.010666,0.058100,0.022241,0.573329,0.049239,0.125588,0.174958,0.030674,0.057901,0.025258,0.063685,0.000000
0.397134,0.005852,0.045110,0.017057,0.520675,0.037798,0.074611,0.105052,0.023015,0.038018,0.049188,0.120634,0.000000
0.378366,0.007478,0.053726,0.013428,0.396526,0.043716,0.098474,0.144016,0.021978,0.028350,0.026900,0.082327,0.000000
0.234251,0.009002,0.051286,0.017008,0.466355,0.025332,0.107867,0.167832,0.028093,0.066589,0.027660,0.104544,0.000000
0.414073,0.005821,0.068416,0.014773,0.520253,0.025936,0.121170,0.182218,0.031569,0.054853,0.032198,0.121396,0.000000
0.316830,0.004119,0.072671,0.010613,0.514052,0.029093,0.104052,0.169100,0.029661,0.063244,0.043629,0.134870,0.000000
0.222167,0.005423,0.070580,0.012860,0.555445,0.025320,0.087484,0.167623,0.034317,0.090107,0.036296,0.109505,0.000000
0.408866,0.008932,0.044822,0.015248,0.449625,0.023172,0.084868,0.133638,0.020281,0.043724,0.032915,0.099225,0.000000
0.331068,0.007267,0.084295,0.017393,0.495327,0.033650,0.149848,0.216341,0.033405,0.049654,0.040459,0.101215,0.000000
0.410746,0.008703,0.054785,0.013516,0.416340,0.040459,0.103599,0.135893,0.039590,0.041520,0.037143,0.092078,0.000000
0.464692,0.010203,0.064785,0.019523,0.411547,0.049925,0.078617,0.134871,0.026081,0.028155,0.015495,0.103857,0.000000
0.315920,0.007337,0.128692,0.011680,0.491756,0.036831,0.120256,0.219654,0.038336,0.047961,0.026128,0.104802,0.000000
0.538328,0.008261,0.069181,0.012437,0.447335,0.035123,0.125607,0.113017,0.027389,0.059512,0.024699,0.083419,0.000000
0.491768,0.009924,0.068382,0.017389,0.478611,0.030650,0.109323,0.138372,0.034835,0.047977,0.024394,0.083539,0.000000
0.468677,0.008210,0.064358,0.005954,0.478053,0.035509,0.102040,0.154928,0.025893,0.025199,0.018551,0.075522,0.000000
0.562878,0.010883,0.057433,0.012138,0.478192,0.037888,0.124329,0.105495,0.032095,0.032139,0.023232,0.077516,0.000000
0.463600,0.008802,0.071970,0.008826,0.496872,0.033972,0.105499,0.154232,0.030116,0.038975,0.028267,0.110988,0.000000
0.462120,0.013203,0.070033,0.013739,0.429968,0.028709,0.249871,0.139326,0.029337,0.029963,0.042871,0.066760,0.000000
0.450823,0.009009,0.053737,0.013907,0.550847,0.035806,0.081189,0.104699,0.033640,0.031713,0.021010,0.108672,0.000000
0.426990,0.008009,0.089124,0.013171,0.441488,0.030457,0.100025,0.157293,0.030174,0.020970,0.014865,0.098980,0.000000
0.345792,0.008827,0.086235,0.012747,0.545590,0.035339,0.071420,0.166411,0.050946,0.018326,0.018657,0.096625,0.000000
0.334494,0.006331,0.071063,0.017442,0.481206,0.030031,0.125451,0.159273,0.026075,0.021100,0.018642,0.141077,0.000000
0.368511,0.007973,0.051579,0.020879,0.454432,0.038181,0.101726,0.140064,0.051866,0.030222,0.059057,0.063681,0.000000
0.427242,0.004210,0.056503,0.015341,0.531783,0.030427,0.075985,0.131331,0.038863,0.028025,0.023583,0.130593,0.000000
0.362766,0.008107,0.064691,0.014889,0.506845,0.023134,0.103810,0.150084,0.050052,0.052111,0.039156,0.099865,0.000000
0.333981,0.006107,0.056229,0.015861,0.496392,0.024158,0.120408,0.148201,0.033363,0.015267,0.045974,0.109697,0.000000
0.366510,0.006862,0.074839,0.011805,0.502053,0.027955,0.090518,0.167602,0.033700,0.047073,0.045603,0.160958,0.000000
0.327488,0.005311,0.038763,0.011346,0.536553,0.041998,0.065750,0.074823,0.046421,0.027295,0.027116,0.116576,0.000000
0.315169,0.012470,0.073541,0.011046,0.576724,0.036664,0.136314,0.123273,0.038790,0.030473,0.017444,0.092472,0.000000
0.292067,0.005906,0.064913,0.008204,0.597745,0.024896,0.071027,0.112525,0.052238,0.029522,0.014927,0.107178,0.000000
0.393587,0.005829,0.064432,0.012874,0.495550,0.035705,0.064046,0.130218,0.054703,0.029305,0.017689,0.105163,0.000000
0.368612,0.021514,0.081584,0.022728,0.487154,0.019239,0.074551,0.114730,0.020930,0.032207,0.027420,0.136279,0.000000
0.399441,0.022757,0.068077,0.008458,0.540788,0.028134,0.091931,0.118687,0.051446,0.081939,0.013666,0.082537,0.000000
0.420585,0.006890,0.051461,0.009537,0.622851,0.037185,0.106242,0.119242,0.053987,0.020351,0.016587,0.091167,0.000000
0.352679,0.003478,0.050466,0.015466,0.561610,0.051952,0.064240,0.134395,0.044697,0.042152,0.017039,0.074768,0.000000
0.341448,0.014157,0.071952,0.040891,0.628225,0.063109,0.099546,0.136462,0.044285,0.028084,0.059801,0.085273,0.000000
0.570854,0.014864,0.131624,0.016687,0.311842,0.037411,0.011860,0.316697,0.025839,0.017166,0.012944,0.236947,0.000000
0.606384,0.019228,0.080390,0.012409,0.274539,0.033771,0.012124,0.292460,0.025462,0.040156,0.021202,0.249891,0.000000
0.494885,0.019619,0.050459,0.036810,0.183052,0.035378,0.041044,0.249466,0.029629,0.042108,0.010286,0.292380,0.000000
0.522728,0.026080,0.069483,0.026396,0.256701,0.031722,0.050180,0.310790,0.039787,0.046023,0.020181,0.255769,0.000000
0.592913,0.018257,0.116727,0.008910,0.399451,0.036324,0.018361,0.399333,0.022086,0.030394,0.014326,0.077189,0.000000
0.572677,0.015849,0.123226,0.015699,0.352385,0.036377,0.018496,0.339897,0.029099,0.032824,0.019044,0.246483,0.000000
0.558553,0.019152,0.081261,0.026314,0.254271,0.034155,0.019213,0.323558,0.014995,0.022224,0.018429,0.264010,0.000000
0.534938,0.024620,0.114234,0.011155,0.308988,0.031743,0.025587,0.316810,0.027792,0.019239,0.019162,0.231451,0.000000
0.530093,0.032019,0.029025,0.024260,0.184034,0.046662,0.046255,0.395059,0.039887,0.036241,0.014987,0.289008,0.000000
0.514017,0.026655,0.063788,0.018617,0.309075,0.035349,0.031523,0.328936,0.034141,0.032241,0.019417,0.267255,0.000000
0.572313,0.026234,0.026474,0.016187,0.253805,0.043008,0.052722,0.350867,0.039645,0.029193,0.020416,0.200785,0.000000
0.538515,0.021634,0.125626,0.015172,0.377044,0.045306,0.023261,0.393285,0.027980,0.030285,0.014562,0.216392,0.000000
0.530445,0.031971,0.117508,0.020634,0.235131,0.046636,0.035556,0.403044,0.030588,0.024564,0.017017,0.222554,0.000000
0.554987,0.027233,0.074801,0.018283,0.302788,0.034489,0.028408,0.321451,0.019224,0.044473,0.018911,0.252673,0.000000
